	Title	Price	Baths	Land size	Beds	House size	Brand New	Town	District
11447	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11448	House	26500000	3	10.0	4	3500.0	0	 Negombo	  Gampaha
11449	House	37500000	2	10.0	5	2200.0	0	 Talawatugoda	  Colombo
11450	House	9500000	2	3.5	2	950.0	0	 Wellampitiya	  Colombo
11451	House	55000000	3	12.2	4	3800.0	0	 Battaramulla	  Colombo
11452	House	19000000	2	10.0	3	1600.0	1	 Negombo	  Gampaha
11453	House	95000000	4	10.0	4	4000.0	0	 Battaramulla	  Colombo
11454	House	18000000	2	11.5	3	1600.0	1	 Negombo	  Gampaha
11455	House	18000000	1	15.0	3	1900.0	0	 Boralesgamuwa	  Colombo
11456	House	180000000	7	24.0	8	9500.0	0	 Battaramulla	  Colombo
11457	House	13000000	2	10.0	5	1350.0	0	 Piliyandala	  Colombo
11458	House	7500000	1	12.1	2	1600.0	0	 Kadawatha	  Gampaha
11459	House	12500000	3	7.7	2	1300.0	0	 Kottawa	  Colombo
11460	House	65000000	4	10.0	5	4000.0	0	 Talawatugoda	  Colombo
11461	House	35000000	3	9.5	4	2000.0	0	 Battaramulla	  Colombo
11462	House	36000000	2	6.0	3	2500.0	0	 Dehiwala	  Colombo
11463	House	170000000	8	6.0	10	5000.0	0	 Colombo 3	  Colombo
11464	House	65000000	4	10.0	5	4000.0	0	 Malabe	  Colombo
11465	House	105000000	3	21.62	4	2500.0	0	 Colombo 8	  Colombo
11466	House	5800000	1	10.0	4	2000.0	0	 Ambalangoda	  Galle
11467	House	165000000	5	18.0	5	8000.0	1	 Kotte	  Colombo
11468	House	18000000	4	10.0	6	2000.0	0	 Wellampitiya	  Colombo
11469	House	22500000	3	4.0	4	2500.0	0	 Colombo 9	  Colombo
11470	House	8000000	2	3.4	2	1500.0	0	 Wellampitiya	  Colombo
11471	House	4000000	1	4.0	2	800.0	0	 Wellampitiya	  Colombo
11472	House	13000000	2	12.4	2	1500.0	0	 Kottawa	  Colombo
11473	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11474	House	60000000	4	13.0	5	3000.0	0	 Talawatugoda	  Colombo
11475	House	35000000	6	10.5	6	2860.0	0	 Kiribathgoda	  Gampaha
11476	House	27000000	4	11.0	4	2680.0	0	 Kottawa	  Colombo
11477	House	20000000	2	11.0	4	850.0	0	 Galle City	  Galle
11478	House	6000000	1	80.0	3	1400.0	0	 Eppawala	  Anuradhapura
11479	House	200000000	3	12.37	4	3500.0	0	 Colombo 7	  Colombo
11480	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
11481	House	41000000	4	8.0	4	3750.0	0	 Moratuwa	  Colombo
11482	House	23500000	2	15.0	3	2900.0	0	 Gampaha City	  Gampaha
11483	House	50000000	4	7.0	5	3500.0	1	 Nugegoda	  Colombo
11484	House	95000000	4	10.0	4	4500.0	0	 Kotte	  Colombo
11485	House	15000000	3	10.0	3	1400.0	0	 Athurugiriya	  Colombo
11486	House	1800000	2	11.5	3	1200.0	0	 Kotte	  Colombo
11487	House	150000000	5	18.13	5	6000.0	0	 Kotte	  Colombo
11488	House	13500000	1	8.6	2	1300.0	0	 Rajagiriya	  Colombo
11489	House	12000000	2	25.0	3	1750.0	0	 Peradeniya	  Kandy
11490	House	18000000	2	11.5	3	1610.0	0	 Negombo	  Gampaha
11491	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11492	House	8000000	1	8.0	2	1500.0	0	 Horana	  Kalutara
11493	House	24000000	3	10.0	3	9000.0	0	 Malabe	  Colombo
11494	House	32000000	4	7.3	3	2750.0	0	 Wattala	  Gampaha
11495	House	9800000	1	7.5	2	1400.0	0	 Negombo	  Gampaha
11496	House	18000000	2	11.5	3	1600.0	0	 Negombo	  Gampaha
11497	House	34000000	1	15.8	4	1450.0	0	 Talawatugoda	  Colombo
11498	House	95000000	4	10.0	4	4500.0	0	 Kotte	  Colombo
11499	House	27000000	4	10.0	7	3800.0	0	 Malabe	  Colombo
11500	House	19500000	3	10.65	4	2300.0	0	 Malabe	  Colombo
11501	House	9900000	1	10.0	3	1425.0	0	 Negombo	  Gampaha
11502	House	26500000	3	10.0	4	3500.0	0	 Negombo	  Gampaha
11503	House	25000000	2	20.0	5	5100.0	0	 Pannipitiya	  Colombo
11504	House	33500000	5	8.0	4	3500.0	0	 Malabe	  Colombo
11505	House	23000000	4	7.0	4	2600.0	1	 Malabe	  Colombo
11506	House	21000000	3	8.0	4	2500.0	0	 Pannipitiya	  Colombo
11507	House	32000000	4	9.5	8	6000.0	0	 Malabe	  Colombo
11508	House	9900000	2	10.0	3	1400.0	0	 Negombo	  Gampaha
11509	House	22000000	3	6.7	3	2150.0	1	 Pannipitiya	  Colombo
11510	House	35000000	3	19.9	6	4000.0	0	 Wattala	  Gampaha
11511	House	45000000	4	20.0	4	5800.0	0	 Homagama	  Colombo
11512	House	27500000	2	11.2	5	2400.0	0	 Maharagama	  Colombo
11513	House	18000000	2	11.5	3	1610.0	1	 Negombo	  Gampaha
11514	House	30000000	3	13.5	4	4000.0	0	 Homagama	  Colombo
11515	House	32000000	3	16.0	7	3000.0	0	 Homagama	  Colombo
11516	House	18000000	2	11.5	3	1600.0	1	 Negombo	  Gampaha
11517	House	12500000	1	20.0	3	1400.0	0	 Homagama	  Colombo
11518	House	28000000	4	10.0	5	3600.0	0	 Homagama	  Colombo
11519	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11520	House	70000000	3	14.0	4	2750.0	0	 Ratmalana	  Colombo
11521	House	9900000	1	10.0	3	1425.0	0	 Negombo	  Gampaha
11522	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11523	House	265000004	3	10.5	4	3100.0	0	 Negombo	  Gampaha
11525	House	17500000	2	9.0	3	1400.0	0	 Kaduwela	  Colombo
11526	House	45000000	4	11.0	5	3800.0	0	 Talawatugoda	  Colombo
11527	House	60000000	4	15.0	4	4000.0	0	 Talawatugoda	  Colombo
11528	House	19000000	2	10.0	3	1600.0	1	 Negombo	  Gampaha
11529	House	3200000	1	1.9	2	700.0	0	 Kelaniya	  Gampaha
11530	House	26500000	3	6.5	4	2800.0	0	 Malabe	  Colombo
11531	House	9900000	1	10.0	3	1350.0	0	 Negombo	  Gampaha
11532	House	24000000	4	7.0	4	2000.0	1	 Malabe	  Colombo
11533	House	65000000	4	12.5	5	4000.0	0	 Malabe	  Colombo
11534	House	13500000	2	10.0	3	1500.0	0	 Negombo	  Gampaha
11535	House	19000000	2	10.0	3	1600.0	1	 Negombo	  Gampaha
11536	House	7800000	1	15.0	3	1700.0	0	 Delgoda	  Gampaha
11537	House	47500000	3	8.2	4	4000.0	0	 Nugegoda	  Colombo
11538	House	13000000	2	10.0	5	1250.0	0	 Kottawa	  Colombo
11539	House	75000000	4	14.0	5	4000.0	0	 Battaramulla	  Colombo
11540	House	25000000	3	8.2	5	2500.0	0	 Kottawa	  Colombo
11541	House	28000000	4	10.0	4	2800.0	0	 Malabe	  Colombo
11542	House	45000000	1	5.5	2	1500.0	0	 Kolonnawa	  Colombo
11543	House	6900000	1	7.0	2	1100.0	0	 Kesbewa	  Colombo
11544	House	26500000	3	10.5	4	3100.0	0	 Negombo	  Gampaha
11545	House	33000000	4	8.0	4	3000.0	0	 Kottawa	  Colombo
11546	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11547	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11548	House	18000000	2	6.8	2	1500.0	0	 Athurugiriya	  Colombo
11549	House	19000000	2	11.4	3	1900.0	0	 Malabe	  Colombo
11550	House	120000000	3	45.0	5	4012.0	0	 Battaramulla	  Colombo
11551	House	8000000	1	10.0	2	1250.0	0	 Minuwangoda	  Gampaha
11552	House	18500000	1		4	2000.0	0	 Akuressa	  Matara
11553	House	1750000	1	10.0	2	1800.0	0	 Tangalla	  Hambantota
11554	House	3600000	1	10.0	1	700.0	0	 Ganemulla	  Gampaha
11555	House	250000000	4	9.9	4	4500.0	0	 Colombo 3	  Colombo
11556	House	23500000	1	29.0	2	1350.0	0	 Negombo	  Gampaha
11557	House	12000000	1	5.0	2	1250.0	0	 Mount Lavinia	  Colombo
11558	House	27000000	2	12.0	3	1950.0	0	 Negombo	  Gampaha
11559	House	28500000	2	6.0	3	2000.0	0	 Wattala	  Gampaha
11560	House	42500000	5	10.0	5	4200.0	0	 Talawatugoda	  Colombo
11561	House	21000000	2	7.14	3	2800.0	0	 Wattala	  Gampaha
11562	House	16500000	2	7.5	3	1250.0	0	 Malabe	  Colombo
11563	House	13000000	2	10.0	3	2500.0	0	 Piliyandala	  Colombo
11564	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
11565	House	30000000	3	15.0	5	2551.0	0	 Kandana	  Gampaha
11566	House	29500000	3	14.5	4	2751.0	0	 Kandana	  Gampaha
11567	House	100000000	4	10.0	4	4500.0	0	 Kotte	  Colombo
11568	House	12500000	1	11.75	3	1100.0	0	 Kandana	  Gampaha
11569	House	35000000	2	10.0	4	2000.0	0	 Kandana	  Gampaha
11570	House	35000000	2	10.0	5	2300.0	0	 Kandana	  Gampaha
11571	House	15000000	2	22.0	3	1500.0	0	 Negombo	  Gampaha
11572	House	31000000	3	30.0	3	3000.0	0	 Kandana	  Gampaha
11573	House	52000000	4	10.0	4	4500.0	0	 Talawatugoda	  Colombo
11574	House	22500000	2	15.5	4	4100.0	0	 Kadawatha	  Gampaha
11575	House	29500000	3	8.0	4	3000.0	0	 Kandana	  Gampaha
11576	House	7500000	1	32.8	4	2000.0	0	 Galle City	  Galle
11577	House	23500000	2	12.5	4	3450.0	0	 Kadawatha	  Gampaha
11578	House	11000000	2	18.5	4	1520.0	0	 Piliyandala	  Colombo
11579	House	19500000	4	7.0	4	2400.0	0	 Piliyandala	  Colombo
11580	House	35000000	2	15.5	4	2200.0	0	 Kadawatha	  Gampaha
11581	House	12000000	2	6.87	3	1350.0	0	 Kadawatha	  Gampaha
11582	House	21000000	3	10.0	3	2800.0	0	 Kadawatha	  Gampaha
11583	House	25500000	2	21.8	4	2000.0	0	 Piliyandala	  Colombo
11584	House	40000000	3	10.0	4	3842.0	0	 Kadawatha	  Gampaha
11585	House	50000000	2	17.5	3	1700.0	0	 Rajagiriya	  Colombo
11586	House	19000000	2	10.0	3	1610.0	1	 Negombo	  Gampaha
11587	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11588	House	25000000	3	6.1	4	2500.0	1	 Kottawa	  Colombo
11589	House	105000000	4	8.0	5	2000.0	0	 Colombo 5	  Colombo
11590	House	29800000	2	48.5	5	3200.0	0	 Ja-Ela	  Gampaha
11591	House	17000000	2	11.0	3	1580.0	0	 Negombo	  Gampaha
11592	House	17800000	2	10.0	4	1410.0	0	 Ja-Ela	  Gampaha
11593	House	27000000	2	10.0	4	3000.0	0	 Ja-Ela	  Gampaha
11594	House	3800000	1	8.0	2	1100.0	0	 Mirigama	  Gampaha
11595	House	26000000	2	10.5	4	4000.0	0	 Ja-Ela	  Gampaha
11596	House	55000000	3	20.0	4	3500.0	0	 Digana	  Kandy
11597	House	15000000	1	15.0	4	1500.0	0	 Kadawatha	  Gampaha
11598	House	49800000	2	27.0	5	3000.0	0	 Gampaha City	  Gampaha
11599	House	21000000	2	16.5	3	3500.0	0	 Bandarawela	  Badulla
11600	House	18000000	2	11.5	3	1610.0	0	 Negombo	  Gampaha
11601	House	2000000	2	5.0	2	950.0	0	 Bandaragama	  Kalutara
11602	House	19500000	3	6.5	4	2000.0	0	 Piliyandala	  Colombo
11603	House	14800000	1	6.8	3	2000.0	0	 Malabe	  Colombo
11604	House	28000000	3	15.0	4	4000.0	0	 Homagama	  Colombo
11605	House	29500000	3	12.0	4	3000.0	0	 Kottawa	  Colombo
11606	House	33500000	4	16.2	6	3600.0	0	 Kottawa	  Colombo
11607	House	27000000	3	7.0	4	2400.0	0	 Kottawa	  Colombo
11608	House	14000000	2	10.0	6	2300.0	0	 Kamburugamuwa	  Matara
11609	House	27000000	3	12.0	4	2150.0	0	 Maharagama	  Colombo
11610	House	36000000	2	7.0	4	2500.0	0	 Maharagama	  Colombo
11611	House	45000000	4	10.0	6	3300.0	0	 Maharagama	  Colombo
11612	House	120000000	4	92.0	4	4000.0	0	 Maharagama	  Colombo
11613	House	9000000	3	32.0	4	1500.0	0	 Homagama	  Colombo
11614	House	16000000	2	6.0	3	2000.0	0	 Pannipitiya	  Colombo
11615	House	24800000	3	6.0	4	2400.0	0	 Piliyandala	  Colombo
11616	House	27500000	4	7.5	4	3000.0	0	 Piliyandala	  Colombo
11617	House	25000000	4	20.0	6	3500.0	0	 Piliyandala	  Colombo
11618	House	5000000	1	22.0	2	800.0	0	 Galle City	  Galle
11619	House	29500000	3	20.0	4	2500.0	0	 Negombo	  Gampaha
11620	House	21500000	4	9.5	4	2300.0	0	 Piliyandala	  Colombo
11621	House	15500000	1	10.0	3	2200.0	0	 Pannipitiya	  Colombo
11622	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11623	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
11624	House	18500000	2	10.0	3	1200.0	0	 Piliyandala	  Colombo
11625	House	47000000	3	14.7	4	4500.0	0	 Negombo	  Gampaha
11626	House	33000000	2	6.0	3	1500.0	0	 Nugegoda	  Colombo
11627	House	23500000	3	7.0	5	3250.0	0	 Piliyandala	  Colombo
11628	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11629	House	160000000	2	13.75	3	2000.0	0	 Colombo 6	  Colombo
11630	House	30500000	4	8.0	5	3700.0	0	 Piliyandala	  Colombo
11631	House	25500000	5	7.0	4	2500.0	0	 Piliyandala	  Colombo
11632	House	14500000	2	12.7	4	1500.0	0	 Kiribathgoda	  Gampaha
11633	House	33000000	4	10.0	4	3850.0	0	 Piliyandala	  Colombo
11634	House	6000000	1	10.25	2	1350.0	0	 Padukka	  Colombo
11635	House	10500000	1	12.0	4	1300.0	0	 Homagama	  Colombo
11636	House	67500000	3	11.5	4	3500.0	0	 Wellampitiya	  Colombo
11637	House	350000000	3	15.0	4	3300.0	0	 Kurunegala City	  Kurunegala
11638	House	16500000	1	7.0	2	1200.0	0	 Boralesgamuwa	  Colombo
11639	House	19000000	2	17.0	3	2500.0	0	 Athurugiriya	  Colombo
11640	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11641	House	190000000	8	20.5	8	11000.0	1	 Talawatugoda	  Colombo
11642	House	3200000	1	30.0	3	700.0	0	 Elpitiya	  Galle
11643	House	9000000	2	29.0	4	2200.0	0	 Peradeniya	  Kandy
11644	House	9800000	1	13.5	3	2200.0	0	 Elpitiya	  Galle
11645	House	29500000	3	20.0	4	3500.0	0	 Negombo	  Gampaha
11646	House	48000000	3	12.38	4	2500.0	0	 Kelaniya	  Gampaha
11647	House	14500000	2	12.7	4	1500.0	0	 Wattala	  Gampaha
11648	House	19000000	2	10.0	3	1600.0	1	 Negombo	  Gampaha
11649	House	18000000	2	11.5	3	1600.0	0	 Negombo	  Gampaha
11650	House	9500000	2	4.0	2	800.0	1	 Kolonnawa	  Colombo
11651	House	11900000	2	5.0	3	1361.0	1	 Kolonnawa	  Colombo
11652	House	13000000	2	11.0	3	1200.0	0	 Seeduwa	  Gampaha
11653		16500000	2	6.0	3	1400.0	0	 Kolonnawa	  Colombo
11654	House	195000000	5	12.5	8	3000.0	0	 Colombo 3	  Colombo
11655	House	7000000	1	12.68	1	910.0	0	 Bandaragama	  Kalutara
11656	House	29500000	4	6.5	4	2900.0	0	 Malabe	  Colombo
11657	House	28000000	4	7.5	5	2000.0	0	 Boralesgamuwa	  Colombo
11658	House	9000000	1	11.65	3	1584.0	0	 Piliyandala	  Colombo
11659	House	18500000	3	7.5	3	1500.0	0	 Malabe	  Colombo
11660	House	19000000	2	10.0	3	1610.0	1	 Negombo	  Gampaha
11661	House	4800000	2	48.0	4	1000.0	0	 Hettipola	  Kurunegala
11662	House	180000000	4	8.5	5	4600.0	0	 Colombo 5	  Colombo
11663	House	18000000	2	11.5	3	1610.0	0	 Negombo	  Gampaha
11664	House	33000000	4	10.0	4	3452.0	0	 Piliyandala	  Colombo
11665	House	335000000	4	16.0	5	3412.0	0	 Piliyandala	  Colombo
11666	House	36700000	5	11.5	5	3452.0	0	 Piliyandala	  Colombo
11667	House	38000000	4	8.5	4	3412.0	0	 Piliyandala	  Colombo
11668	House	27000000	4	7.0	4	2865.0	0	 Piliyandala	  Colombo
11669	House	18500000	3	8.0	3	1585.0	0	 Piliyandala	  Colombo
11670	House	27500000	4	8.0	4	2874.0	0	 Piliyandala	  Colombo
11671	House	26000000	4	7.0	4	2875.0	0	 Piliyandala	  Colombo
11672	House	24800000	4	6.0	4	2874.0	0	 Piliyandala	  Colombo
11673		67000000	7	15.25	10	5000.0	0	 Mount Lavinia	  Colombo
11674	House	29000000	4	7.0	5	2985.0	0	 Piliyandala	  Colombo
11675	House	67000000	7	12.0	7	3500.0	0	 Mount Lavinia	  Colombo
11676	House	21500000	3	7.0	3	2745.0	0	 Piliyandala	  Colombo
11677	House	15000000	2	7.5	3	1542.0	0	 Piliyandala	  Colombo
11678	House	16500000	2	6.5	3	1942.0	0	 Piliyandala	  Colombo
11679	House	21500000	4	9.0	4	2745.0	0	 Piliyandala	  Colombo
11680	House	18500000	3	11.0	3	1652.0	0	 Piliyandala	  Colombo
11681	House	18500000	3	6.5	4	2474.0	0	 Piliyandala	  Colombo
11682	House	31000000	4	7.5	4	3102.0	0	 Piliyandala	  Colombo
11683	House	23000000	3	7.0	3	2874.0	0	 Piliyandala	  Colombo
11684	House	25500000	5	7.5	4	3102.0	0	 Piliyandala	  Colombo
11685	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11686	House	18000000	2	11.5	3	1600.0	0	 Negombo	  Gampaha
11687	House	180000000	7	24.0	8	9500.0	0	 Battaramulla	  Colombo
11688		23500000	1	10.0	3	3000.0	0	 Homagama	  Colombo
11689	House	4800000	1	18.82	2	1600.0	0	 Ganemulla	  Gampaha
11690	House	23000000	3	13.5	3	2019.0	0	 Kottawa	  Colombo
11691	House	44000000	4	10.0	6	3300.0	0	 Maharagama	  Colombo
11692	House	1000000000	4	10.0	4	45000.0	0	 Kotte	  Colombo
11693	House	55000000	4	7.7	4	3500.0	0	 Talawatugoda	  Colombo
11694	House	60000000	4	15.0	4	3000.0	0	 Talawatugoda	  Colombo
11695		150000000	4	20.9	4	3500.0	0	 Dehiwala	  Colombo
11696	House	15000000	2	8.0	3	2178.0	0	 Ja-Ela	  Gampaha
11697	House	48000000	2	36.0	4	2400.0	0	 Ja-Ela	  Gampaha
11698	House	17000000	2	11.0	3	1550.0	0	 Negombo	  Gampaha
11699	House	4000000	1	2.5	2	800.0	0	 Colombo 15	  Colombo
11700	House	35000000	4	7.0	5	4000.0	1	 Malabe	  Colombo
11701	House	18000000	2	11.5	3	1610.0	0	 Negombo	  Gampaha
11702	House	11000000	1	11.5	3	1750.0	0	 Panadura	  Kalutara
11703	House	10000000	2	14.0	2	1600.0	0	 Negombo	  Gampaha
11704	House	12000000	1	40.0	2	1200.0	0	 Negombo	  Gampaha
11705	House	49500000	4	10.0	4	4000.0	0	 Talawatugoda	  Colombo
11706	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11707	House	13500000	2	10.0	3	1500.0	0	 Negombo	  Gampaha
11708	House	28000000	3	6.5	4	2850.0	1	 Malabe	  Colombo
11709	House	95000000	4	10.0	4	4000.0	0	 Kotte	  Colombo
11710	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11711	House	65000000	4	10.0	5	4500.0	0	 Malabe	  Colombo
11712	House	18000000	2	11.5	3	1600.0	1	 Negombo	  Gampaha
11713	House	32000000	2	10.3	4	2200.0	0	 Battaramulla	  Colombo
11714	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11715	House	7800000	1	18.75	3	1356.0	0	 Nittambuwa	  Gampaha
11716	House	32000000	4	7.3	4	2750.0	0	 Wattala	  Gampaha
11717	House	82500000	5	16.0	5	4500.0	0	 Talawatugoda	  Colombo
11718	House	90000000	4	7.4	4	3750.0	0	 Colombo 5	  Colombo
11719	House	25000000	2	12.3	5	3500.0	0	 Kelaniya	  Gampaha
11720	House	75000000	4	16.0	4	4000.0	0	 Rajagiriya	  Colombo
11721	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11722	House	50000000	4	10.0	4	3300.0	0	 Talawatugoda	  Colombo
11723	House	110000000	3	50.0	4	3000.0	0	 Talawatugoda	  Colombo
11724	House	42500000	3	9.6	6	2228.0	0	 Maharagama	  Colombo
11725	House	55000000	2	11.0	4	3300.0	0	 Talawatugoda	  Colombo
11726	House	115000000	4	22.0	5	4500.0	0	 Talawatugoda	  Colombo
11727	House	170000000	7	24.0	6	1400.0	0	 Talawatugoda	  Colombo
11728	House	33000000	4	8.0	4	3000.0	0	 Kottawa	  Colombo
11729	House	31000000	2	28.0	5	2800.0	0	 Gampaha City	  Gampaha
11730	House	170000000	7	24.0	7	14000.0	0	 Battaramulla	  Colombo
11731	House	115000000	4	22.0	5	4500.0	0	 Battaramulla	  Colombo
11732	House	22000000	6	10.0	4	1404.0	0	 Moratuwa	  Colombo
11733	House	26500000	3	6.5	4	2800.0	0	 Malabe	  Colombo
11734	House	26000000	4	9.5	5	2560.0	0	 Moratuwa	  Colombo
11735	House	19000000	2	10.5	3	2000.0	1	 Malabe	  Colombo
11736	House	5200000	1	18.0	3	1000.0	0	 Balangoda	  Ratnapura
11737	House	8500000	1	100.0	4	1600.0	0	 Ambalangoda	  Galle
11738	House	4500000	1	32.0	3	1500.0	0	 Horana	  Kalutara
11739	House	18500000	2	7.9	3	1400.0	0	 Malabe	  Colombo
11740	House	14200000	2	7.6	3	1070.0	0	 Malabe	  Colombo
11741	House	23500000	3	6.0	4	2500.0	0	 Malabe	  Colombo
11742	House	12000000	1	12.0	3	199.0	0	 Katunayake	  Gampaha
11743	House	36000000	3	7.8	4	3600.0	0	 Malabe	  Colombo
11744	House	25500000	2	10.0	6	2500.0	0	 Malabe	  Colombo
11745	House	26000000	3	10.5	4	2400.0	0	 Malabe	  Colombo
11746	House	37000000	4	10.5	5	2200.0	0	 Kadawatha	  Gampaha
11747	House	18500000	3	10.0	3	1800.0	0	 Athurugiriya	  Colombo
11748	House	19500000	3	6.5	4	2000.0	0	 Piliyandala	  Colombo
11749	House	65000000	3	20.0	5	3000.0	0	 Homagama	  Colombo
11750	House	27500000	4	10.0	4	2600.0	0	 Athurugiriya	  Colombo
11751	House	9700000	2	20.0	5	2200.0	0	 Balangoda	  Ratnapura
11752	House	14500000	3	26.0	4	1800.0	0	 Kaduwela	  Colombo
11753	House	75000000	4	36.5	5	3200.0	0	 Talawatugoda	  Colombo
11754	House	20000000	3	6.5	3	1900.0	0	 Athurugiriya	  Colombo
11755	House	35000000	4	8.0	5	3600.0	0	 Malabe	  Colombo
11756	House	26500000	2	7.0	3	1250.0	0	 Malabe	  Colombo
11757	House	47250000	3	8.0	3	2240.0	0	 Galle City	  Galle
11758	House	30000000	4	12.5	4	5000.0	0	 Kadawatha	  Gampaha
11759	House	18000000	2	11.5	3	1600.0	0	 Negombo	  Gampaha
11760	House	16500000	1	29.0	6	1000.0	0	 Gelioya	  Kandy
11761	House	8000000	1	6.0	2	1500.0	0	 Wattala	  Gampaha
11762	House	20000000	4	6.0	4	2100.0	0	 Athurugiriya	  Colombo
11763	House	19000000	2	10.0	3	1610.0	1	 Negombo	  Gampaha
11764	House	18000000	2	11.5	3	1610.0	0	 Negombo	  Gampaha
11765	House	18500000	1	10.0	3	1500.0	1	 Piliyandala	  Colombo
11766	House	36000000	4	10.0	3	3200.0	0	 Athurugiriya	  Colombo
11767	House	20000000	1	20.0	3	5445.0	0	 Piliyandala	  Colombo
11768	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11769	House	18000000	2	11.5	3	1600.0	0	 Negombo	  Gampaha
11770	House	65000000	4	23.5	5	4290.0	0	 Galle City	  Galle
11771	House	17000000	2	10.0	3	1590.0	0	 Negombo	  Gampaha
11772	House	4300000	1	80.0	3	1215.0	0	 Ampara City	  Ampara
11773	House	14500000	2	40.0	3	1250.0	0	 Galle City	  Galle
11774	House	100000000	6	59.5	6	2400.0	0	 Galle City	  Galle
11775	House	42500000	4	9.0	5	4500.0	0	 Gampaha City	  Gampaha
11776	House	24000000	3	23.5	3	2000.0	0	 Galle City	  Galle
11777	House	15000000	3	20.0	3	2000.0	0	 Galle City	  Galle
11778	House	15800000	2	10.0	3	1800.0	1	 Homagama	  Colombo
11779	House	6000000	2	10.0	3	1000.0	0	 Nittambuwa	  Gampaha
11780	House	26000000	2	10.0	5	2850.0	0	 Piliyandala	  Colombo
11781	House	55000000	6	26.0	6	2500.0	0	 Galle City	  Galle
11782	House	17000000	2	11.0	3	1550.0	0	 Negombo	  Gampaha
11783	House	52500000	4	15.0	4	3000.0	0	 Battaramulla	  Colombo
11784	House	33000000	4	8.0	4	3000.0	0	 Kottawa	  Colombo
11785	House	26500000	3	10.5	4	3100.0	0	 Negombo	  Gampaha
11786	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11787	House	16750000	2	6.0	2	1300.0	1	 Angoda	  Colombo
11788	House	338000000	3	20.5	4	6000.0	0	 Colombo 7	  Colombo
11789	House	18000000	2	11.5	3	1610.0	0	 Negombo	  Gampaha
11790	House	30000000	3	6.5	5	2600.0	0	 Dehiwala	  Colombo
11791	House	9500000	1	10.0	3	1600.0	0	 Gampaha City	  Gampaha
11792	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11793	House	17500000	1	41.0	2	2100.0	0	 Veyangoda	  Gampaha
11794	House	450000000	4	57.7	4	12150.0	0	 Rajagiriya	  Colombo
11795	House	6900000	2	12.0	3	1200.0	0	 Piliyandala	  Colombo
11796	House	26500000	3	10.5	4	3150.0	0	 Negombo	  Gampaha
11797	House	9900000	1	10.0	3	1425.0	0	 Negombo	  Gampaha
11798	House	8800000	1	18.0	2	1200.0	0	 Mirigama	  Gampaha
11799	House	65000000	3	10.0	5	4000.0	1	 Battaramulla	  Colombo
11800	House	9900000	1	10.0	3	1350.0	0	 Negombo	  Gampaha
11801	House	28600000	1	11.0	2	1000.0	0	 Kiribathgoda	  Gampaha
11802	House	19000000	2	11.4	4	1900.0	0	 Malabe	  Colombo
11803	House	19000000	2	10.0	3	1600.0	0	 Negombo	  Gampaha
11804	Villa House	36000000	6	15.0	4	3500.0	0	 Kiribathgoda	  Gampaha
11805	House	3600000	1	10.0	1	700.0	0	 Ganemulla	  Gampaha
11806	House	17500000	3	12.5	4	1600.0	0	 Kadawatha	  Gampaha
11807	House	27000000	4	18.0	4	2800.0	0	 Kiribathgoda	  Gampaha
11808	House	29500000	4	61.0	7	4000.0	0	 Yatiyantota	  Kegalle
11809	House	165000000	5	38.4	5	6600.0	0	 Talawatugoda	  Colombo
11810	House	12000000	1	12.0	3	1000.0	0	 Homagama	  Colombo
11811	House	26500000	2	12.0	4	2700.0	0	 Angoda	  Colombo
11812	House	11500000	2	4.0	3	700.0	1	 Wellampitiya	  Colombo
11813	House	8800000	1	15.0	2	1000.0	0	 Mirigama	  Gampaha
11814	House	36000000	4	7.8	4	3600.0	1	 Malabe	  Colombo
11815	House	16500000	1	16.0	4	1600.0	0	 Kadawatha	  Gampaha
11816	House	20500000	4	16.0	4	2400.0	0	 Kadawatha	  Gampaha
11817	House	19000000	2	10.0	3	1610.0	0	 Negombo	  Gampaha
11818	House	27500000	3	6.0	4	1600.0	1	 Wellampitiya	  Colombo
